V10
E0
----------
M: 68 , 92 , 92 , 68 , 82 , 90 , 90 , 70 
M: 68 , 92 , 92 , 68 , 82 , 90 , 90 , 70 
M: 68 , 92 , 92 , 69 , 82 , 90 , 90 , 70 
M: 69 , 91 , 93 , 70 , 82 , 90 , 90 , 70 
M: 69 , 91 , 93 , 72 , 82 , 90 , 90 , 70 
M: 70 , 90 , 94 , 74 , 82 , 90 , 90 , 70 
M: 71 , 89 , 95 , 76 , 82 , 90 , 90 , 70 
M: 72 , 88 , 96 , 79 , 82 , 90 , 90 , 70 
M: 73 , 87 , 97 , 82 , 82 , 90 , 90 , 70 
M: 73 , 87 , 97 , 84 , 82 , 90 , 90 , 70 
M: 74 , 86 , 98 , 87 , 82 , 90 , 90 , 70 
M: 75 , 85 , 99 , 90 , 82 , 90 , 90 , 70 
M: 76 , 84 , 100 , 92 , 82 , 90 , 90 , 70 
M: 77 , 83 , 101 , 94 , 82 , 90 , 90 , 70 
M: 77 , 83 , 101 , 96 , 82 , 90 , 90 , 70 
M: 78 , 82 , 102 , 97 , 82 , 90 , 90 , 70 
M: 78 , 82 , 102 , 98 , 82 , 90 , 90 , 70 
M: 78 , 82 , 102 , 98 , 82 , 90 , 90 , 70 
M: 78 , 82 , 102 , 98 , 82 , 90 , 90 , 70 
M: 78 , 82 , 102 , 98 , 82 , 90 , 90 , 71 
M: 78 , 82 , 102 , 98 , 83 , 90 , 90 , 71 
M: 78 , 82 , 102 , 98 , 83 , 90 , 90 , 73 
M: 78 , 82 , 102 , 98 , 84 , 90 , 90 , 74 
M: 78 , 82 , 102 , 98 , 84 , 90 , 90 , 76 
M: 78 , 82 , 102 , 98 , 85 , 90 , 90 , 77 
M: 78 , 82 , 102 , 98 , 86 , 90 , 90 , 79 
M: 78 , 82 , 102 , 98 , 86 , 90 , 90 , 81 
M: 78 , 82 , 102 , 98 , 87 , 90 , 90 , 83 
M: 78 , 82 , 102 , 98 , 88 , 90 , 90 , 84 
M: 78 , 82 , 102 , 98 , 88 , 90 , 90 , 86 
M: 78 , 82 , 102 , 98 , 89 , 90 , 90 , 87 
M: 78 , 82 , 102 , 98 , 89 , 90 , 90 , 89 
M: 78 , 82 , 102 , 98 , 90 , 90 , 90 , 89 
M: 78 , 82 , 102 , 98 , 90 , 90 , 90 , 90 
M: 78 , 82 , 102 , 98 , 90 , 90 , 90 , 90 
M: 78 , 82 , 102 , 98 , 90 , 90 , 90 , 90 
M: 78 , 82 , 102 , 98 , 90 , 91 , 90 , 90 
M: 78 , 82 , 102 , 98 , 90 , 91 , 90 , 90 
M: 78 , 82 , 102 , 98 , 90 , 93 , 91 , 90 
M: 78 , 82 , 102 , 98 , 90 , 94 , 91 , 90 
M: 78 , 82 , 102 , 98 , 90 , 96 , 91 , 90 
M: 78 , 82 , 102 , 98 , 90 , 97 , 92 , 90 
M: 78 , 82 , 102 , 98 , 90 , 99 , 92 , 90 
M: 78 , 82 , 102 , 98 , 90 , 101 , 93 , 90 
M: 78 , 82 , 102 , 98 , 90 , 103 , 93 , 90 
M: 78 , 82 , 102 , 98 , 90 , 104 , 94 , 90 
M: 78 , 82 , 102 , 98 , 90 , 106 , 94 , 90 
M: 78 , 82 , 102 , 98 , 90 , 107 , 94 , 90 
M: 78 , 82 , 102 , 98 , 90 , 109 , 95 , 90 
M: 78 , 82 , 102 , 98 , 90 , 109 , 95 , 90 
M: 78 , 82 , 102 , 98 , 90 , 110 , 95 , 90 
M: 78 , 82 , 102 , 98 , 90 , 110 , 95 , 90 
M: 78 , 82 , 102 , 98 , 90 , 110 , 95 , 90 
M: 78 , 83 , 102 , 98 , 90 , 110 , 95 , 90 
M: 79 , 84 , 103 , 97 , 90 , 110 , 95 , 90 
M: 79 , 86 , 103 , 97 , 90 , 110 , 95 , 90 
M: 80 , 88 , 104 , 96 , 90 , 110 , 95 , 90 
M: 81 , 90 , 105 , 95 , 90 , 110 , 95 , 90 
M: 82 , 93 , 106 , 94 , 90 , 110 , 95 , 90 
M: 83 , 96 , 107 , 93 , 90 , 110 , 95 , 90 
M: 83 , 98 , 107 , 93 , 90 , 110 , 95 , 90 
M: 84 , 101 , 108 , 92 , 90 , 110 , 95 , 90 
M: 85 , 104 , 109 , 91 , 90 , 110 , 95 , 90 
M: 86 , 106 , 110 , 90 , 90 , 110 , 95 , 90 
M: 87 , 108 , 111 , 89 , 90 , 110 , 95 , 90 
M: 87 , 110 , 111 , 89 , 90 , 110 , 95 , 90 
M: 88 , 111 , 112 , 88 , 90 , 110 , 95 , 90 
M: 88 , 112 , 112 , 88 , 90 , 110 , 95 , 90 
M: 88 , 112 , 112 , 88 , 90 , 110 , 95 , 90 
M: 88 , 112 , 112 , 88 , 90 , 110 , 95 , 90 
M: 88 , 112 , 112 , 88 , 90 , 109 , 95 , 90 
M: 88 , 112 , 112 , 88 , 90 , 109 , 95 , 90 
M: 88 , 112 , 112 , 88 , 90 , 107 , 94 , 90 
M: 88 , 112 , 112 , 88 , 90 , 106 , 94 , 90 
M: 88 , 112 , 112 , 88 , 90 , 104 , 94 , 90 
M: 88 , 112 , 112 , 88 , 90 , 103 , 93 , 90 
M: 88 , 112 , 112 , 88 , 90 , 101 , 93 , 90 
M: 88 , 112 , 112 , 88 , 90 , 99 , 92 , 90 
M: 88 , 112 , 112 , 88 , 90 , 97 , 92 , 90 
M: 88 , 112 , 112 , 88 , 90 , 96 , 91 , 90 
M: 88 , 112 , 112 , 88 , 90 , 94 , 91 , 90 
M: 88 , 112 , 112 , 88 , 90 , 93 , 91 , 90 
M: 88 , 112 , 112 , 88 , 90 , 91 , 90 , 90 
M: 88 , 112 , 112 , 88 , 90 , 91 , 90 , 90 
M: 88 , 112 , 112 , 88 , 90 , 90 , 90 , 90 
M: 88 , 112 , 112 , 88 , 90 , 90 , 90 , 90 
M: 88 , 112 , 112 , 88 , 90 , 90 , 90 , 90 
M: 88 , 112 , 112 , 88 , 90 , 90 , 91 , 90 
M: 88 , 112 , 112 , 88 , 90 , 90 , 91 , 90 
M: 88 , 112 , 112 , 88 , 90 , 91 , 93 , 90 
M: 88 , 112 , 112 , 88 , 90 , 91 , 94 , 90 
M: 88 , 112 , 112 , 88 , 90 , 91 , 96 , 90 
M: 88 , 112 , 112 , 88 , 90 , 92 , 97 , 90 
M: 88 , 112 , 112 , 88 , 90 , 92 , 99 , 90 
M: 88 , 112 , 112 , 88 , 90 , 93 , 101 , 90 
M: 88 , 112 , 112 , 88 , 90 , 93 , 103 , 90 
M: 88 , 112 , 112 , 88 , 90 , 94 , 104 , 90 
M: 88 , 112 , 112 , 88 , 90 , 94 , 106 , 90 
M: 88 , 112 , 112 , 88 , 90 , 94 , 107 , 90 
M: 88 , 112 , 112 , 88 , 90 , 95 , 109 , 90 
M: 88 , 112 , 112 , 88 , 90 , 95 , 109 , 90 
M: 88 , 112 , 112 , 88 , 90 , 95 , 110 , 90 
M: 88 , 112 , 112 , 88 , 90 , 95 , 110 , 90 
M: 88 , 112 , 112 , 88 , 90 , 95 , 110 , 90 
M: 88 , 112 , 111 , 88 , 90 , 95 , 110 , 90 
M: 89 , 111 , 110 , 87 , 90 , 95 , 110 , 90 
M: 89 , 111 , 108 , 87 , 90 , 95 , 110 , 90 
M: 90 , 110 , 106 , 86 , 90 , 95 , 110 , 90 
M: 91 , 109 , 104 , 85 , 90 , 95 , 110 , 90 
M: 92 , 108 , 101 , 84 , 90 , 95 , 110 , 90 
M: 93 , 107 , 98 , 83 , 90 , 95 , 110 , 90 
M: 93 , 107 , 96 , 83 , 90 , 95 , 110 , 90 
M: 94 , 106 , 93 , 82 , 90 , 95 , 110 , 90 
M: 95 , 105 , 90 , 81 , 90 , 95 , 110 , 90 
M: 96 , 104 , 88 , 80 , 90 , 95 , 110 , 90 
M: 97 , 103 , 86 , 79 , 90 , 95 , 110 , 90 
M: 97 , 103 , 84 , 79 , 90 , 95 , 110 , 90 
M: 98 , 102 , 83 , 78 , 90 , 95 , 110 , 90 
M: 98 , 102 , 82 , 78 , 90 , 95 , 110 , 90 
M: 98 , 102 , 82 , 78 , 90 , 95 , 110 , 90 
M: 98 , 102 , 82 , 78 , 90 , 95 , 110 , 90 
M: 98 , 102 , 82 , 78 , 90 , 95 , 109 , 90 
M: 98 , 102 , 82 , 78 , 90 , 95 , 109 , 90 
M: 98 , 102 , 82 , 78 , 90 , 94 , 107 , 90 
M: 98 , 102 , 82 , 78 , 90 , 94 , 106 , 90 
M: 98 , 102 , 82 , 78 , 90 , 94 , 104 , 90 
M: 98 , 102 , 82 , 78 , 90 , 93 , 103 , 90 
M: 98 , 102 , 82 , 78 , 90 , 93 , 101 , 90 
M: 98 , 102 , 82 , 78 , 90 , 92 , 99 , 90 
M: 98 , 102 , 82 , 78 , 90 , 92 , 97 , 90 
M: 98 , 102 , 82 , 78 , 90 , 91 , 96 , 90 
M: 98 , 102 , 82 , 78 , 90 , 91 , 94 , 90 
M: 98 , 102 , 82 , 78 , 90 , 91 , 93 , 90 
M: 98 , 102 , 82 , 78 , 90 , 90 , 91 , 90 
M: 98 , 102 , 82 , 78 , 90 , 90 , 91 , 90 
M: 98 , 102 , 82 , 78 , 90 , 90 , 90 , 90 
M: 98 , 102 , 82 , 78 , 90 , 90 , 90 , 90 
M: 98 , 102 , 82 , 78 , 90 , 90 , 90 , 90 
M: 98 , 102 , 82 , 78 , 89 , 90 , 90 , 90 
M: 98 , 102 , 82 , 78 , 88 , 90 , 90 , 89 
M: 98 , 102 , 82 , 78 , 87 , 90 , 90 , 89 
M: 98 , 102 , 82 , 78 , 86 , 90 , 90 , 88 
M: 98 , 102 , 82 , 78 , 84 , 90 , 90 , 88 
M: 98 , 102 , 82 , 78 , 82 , 90 , 90 , 87 
M: 98 , 102 , 82 , 78 , 80 , 90 , 90 , 86 
M: 98 , 102 , 82 , 78 , 78 , 90 , 90 , 85 
M: 98 , 102 , 82 , 78 , 76 , 90 , 90 , 84 
M: 98 , 102 , 82 , 78 , 74 , 90 , 90 , 84 
M: 98 , 102 , 82 , 78 , 73 , 90 , 90 , 83 
M: 98 , 102 , 82 , 78 , 72 , 90 , 90 , 83 
M: 98 , 102 , 82 , 78 , 71 , 90 , 90 , 82 
M: 98 , 102 , 82 , 78 , 70 , 90 , 90 , 82 
M: 98 , 102 , 82 , 78 , 70 , 90 , 90 , 82 
M: 98 , 102 , 82 , 78 , 70 , 90 , 90 , 82 
M: 97 , 102 , 82 , 78 , 70 , 90 , 90 , 82 
M: 95 , 101 , 83 , 77 , 70 , 90 , 90 , 82 
M: 94 , 101 , 83 , 77 , 70 , 90 , 90 , 82 
M: 91 , 100 , 84 , 76 , 70 , 90 , 90 , 82 
M: 89 , 99 , 85 , 75 , 70 , 90 , 90 , 82 
M: 86 , 98 , 86 , 74 , 70 , 90 , 90 , 82 
